Record Length,2.500000e+03,,  -0.100000000000,  -0.00800,
Sample Interval,1.000000e-03,,  -0.099000000000,  -0.00800,
Trigger Point,1.000000000000e+02,,  -0.098000000000,  -0.00880,
,,,  -0.097000000000,  -0.00880,
,,,  -0.096000000000,  -0.00880,
,,,  -0.095000000000,  -0.00880,
Source,CH2,,  -0.094000000000,  -0.00880,
Vertical Units,V,,  -0.093000000000,  -0.00880,
Vertical Scale,2.000000e-02,,  -0.092000000000,  -0.00880,
Vertical Offset,5.600000e-02,,  -0.091000000000,  -0.00880,
Horizontal Units,s,,  -0.090000000000,  -0.00880,
Horizontal Scale,2.500000e-01,,  -0.089000000000,  -0.00880,
Pt Fmt,Y,,  -0.088000000000,  -0.00880,
Yzero,0.000000e+00,,  -0.087000000000,  -0.00880,
Probe Atten,1.000000e+00,,  -0.086000000000,  -0.00880,
Model Number,TDS2012C,,  -0.085000000000,  -0.00960,
Serial Number,C018359,,  -0.084000000000,  -0.00880,
Firmware Version,FV:v24.17,,  -0.083000000000,  -0.00880,
,,,-00.082000000000,  -0.00880,
,,,-00.081000000000,  -0.00960,
,,,-00.080000000000,  -0.00960,
,,,-00.079000000000,  -0.00960,
,,,-00.078000000000,  -0.00960,
,,,-00.077000000000,  -0.00880,
,,,-00.076000000000,  -0.00880,
,,,-00.075000000000,  -0.00960,
,,,-00.074000000000,  -0.00880,
,,,-00.073000000000,  -0.00960,
,,,-00.072000000000,  -0.00960,
,,,-00.071000000000,  -0.00960,
,,,-00.070000000000,  -0.00960,
,,,-00.069000000000,  -0.00960,
,,,-00.068000000000,  -0.00800,
,,,-00.067000000000,  -0.00880,
,,,-00.066000000000,  -0.00960,
,,,-00.065000000000,  -0.00880,
,,,-00.064000000000,  -0.00960,
,,,-00.063000000000,  -0.00880,
,,,-00.062000000000,  -0.00880,
,,,-00.061000000000,  -0.00880,
,,,-00.060000000000,  -0.00880,
,,,-00.059000000000,  -0.00960,
,,,-00.058000000000,  -0.00880,
,,,-00.057000000000,  -0.00880,
,,,-00.056000000000,  -0.00880,
,,,-00.055000000000,  -0.00800,
,,,-00.054000000000,  -0.00960,
,,,-00.053000000000,  -0.00960,
,,,-00.052000000000,  -0.00960,
,,,-00.051000000000,  -0.00960,
,,,-00.050000000000,  -0.00960,
,,,-00.049000000000,  -0.00880,
,,,-00.048000000000,  -0.00880,
,,,-00.047000000000,  -0.00800,
,,,-00.046000000000,  -0.00880,
,,,-00.045000000000,  -0.00880,
,,,-00.044000000000,  -0.00880,
,,,-00.043000000000,  -0.00880,
,,,-00.042000000000,  -0.00800,
,,,-00.041000000000,  -0.00880,
,,,-00.040000000000,  -0.00800,
,,,-00.039000000000,  -0.00960,
,,,-00.038000000000,  -0.00960,
,,,-00.037000000000,  -0.00880,
,,,-00.036000000000,  -0.00880,
,,,-00.035000000000,  -0.00880,
,,,-00.034000000000,  -0.00800,
,,,-00.033000000000,  -0.00800,
,,,-00.032000000000,  -0.00800,
,,,-00.031000000000,  -0.00880,
,,,-00.030000000000,  -0.00960,
,,,-00.029000000000,  -0.00880,
,,,-00.028000000000,  -0.00880,
,,,-00.027000000000,  -0.00880,
,,,-00.026000000000,  -0.00880,
,,,-00.025000000000,  -0.00880,
,,,-00.024000000000,  -0.00880,
,,,-00.023000000000,  -0.00800,
,,,-00.022000000000,  -0.00880,
,,,-00.021000000000,  -0.00880,
,,,-00.020000000000,  -0.00880,
,,,-00.019000000000,  -0.00960,
,,,-00.018000000000,  -0.00880,
,,,-00.017000000000,  -0.00800,
,,,-00.016000000000,  -0.00800,
,,,-00.015000000000,  -0.00880,
,,,-00.014000000000,  -0.00880,
,,,-00.013000000000,  -0.00800,
,,,-00.012000000000,  -0.00880,
,,,-00.011000000000,  -0.00880,
,,,-00.010000000000,  -0.00880,
,,,-00.009000000000,  -0.00960,
,,,-00.008000000000,  -0.00880,
,,,-00.007000000000,  -0.00880,
,,,-00.006000000000,  -0.00880,
,,,-00.005000000000,  -0.00880,
,,,-00.004000000000,  -0.00800,
,,,-00.003000000000,  -0.00880,
,,,-00.002000000000,  -0.00880,
,,,-00.001000000000,  -0.00880,
,,,-00.000000000000,  -0.00880,
,,,00.001000000000,  -0.00800,
,,,00.002000000000,  -0.00880,
,,,00.003000000000,  -0.00880,
,,,00.004000000000,  -0.00880,
,,,00.005000000000,  -0.00960,
,,,00.006000000000,  -0.00960,
,,,00.007000000000,  -0.00960,
,,,00.008000000000,  -0.00960,
,,,00.009000000000,  -0.00960,
,,,00.010000000000,  -0.01040,
,,,00.011000000000,  -0.00960,
,,,00.012000000000,  -0.01040,
,,,00.013000000000,  -0.01040,
,,,00.014000000000,  -0.01040,
,,,00.015000000000,  -0.01200,
,,,00.016000000000,  -0.01120,
,,,00.017000000000,  -0.01200,
,,,00.018000000000,  -0.01360,
,,,00.019000000000,  -0.01280,
,,,00.020000000000,  -0.01360,
,,,00.021000000000,  -0.01520,
,,,00.022000000000,  -0.01440,
,,,00.023000000000,  -0.01520,
,,,00.024000000000,  -0.01520,
,,,00.025000000000,  -0.01600,
,,,00.026000000000,  -0.01600,
,,,00.027000000000,  -0.01600,
,,,00.028000000000,  -0.01600,
,,,00.029000000000,  -0.01760,
,,,00.030000000000,  -0.01760,
,,,00.031000000000,  -0.01760,
,,,00.032000000000,  -0.01760,
,,,00.033000000000,  -0.01760,
,,,00.034000000000,  -0.01840,
,,,00.035000000000,  -0.01840,
,,,00.036000000000,  -0.01840,
,,,00.037000000000,  -0.01840,
,,,00.038000000000,  -0.01840,
,,,00.039000000000,  -0.01920,
,,,00.040000000000,  -0.01840,
,,,00.041000000000,  -0.01840,
,,,00.042000000000,  -0.01840,
,,,00.043000000000,  -0.01840,
,,,00.044000000000,  -0.01840,
,,,00.045000000000,  -0.01840,
,,,00.046000000000,  -0.01840,
,,,00.047000000000,  -0.01760,
,,,00.048000000000,  -0.01680,
,,,00.049000000000,  -0.01680,
,,,00.050000000000,  -0.01760,
,,,00.051000000000,  -0.01680,
,,,00.052000000000,  -0.01680,
,,,00.053000000000,  -0.01680,
,,,00.054000000000,  -0.01600,
,,,00.055000000000,  -0.01600,
,,,00.056000000000,  -0.01600,
,,,00.057000000000,  -0.01520,
,,,00.058000000000,  -0.01520,
,,,00.059000000000,  -0.01600,
,,,00.060000000000,  -0.01520,
,,,00.061000000000,  -0.01440,
,,,00.062000000000,  -0.01520,
,,,00.063000000000,  -0.01440,
,,,00.064000000000,  -0.01360,
,,,00.065000000000,  -0.01360,
,,,00.066000000000,  -0.01360,
,,,00.067000000000,  -0.01440,
,,,00.068000000000,  -0.01440,
,,,00.069000000000,  -0.01360,
,,,00.070000000000,  -0.01280,
,,,00.071000000000,  -0.01280,
,,,00.072000000000,  -0.01280,
,,,00.073000000000,  -0.01360,
,,,00.074000000000,  -0.01360,
,,,00.075000000000,  -0.01280,
,,,00.076000000000,  -0.01280,
,,,00.077000000000,  -0.01360,
,,,00.078000000000,  -0.01280,
,,,00.079000000000,  -0.01200,
,,,00.080000000000,  -0.01280,
,,,00.081000000000,  -0.01280,
,,,00.082000000000,  -0.01280,
,,,00.083000000000,  -0.01200,
,,,00.084000000000,  -0.01200,
,,,00.085000000000,  -0.01280,
,,,00.086000000000,  -0.01200,
,,,00.087000000000,  -0.01200,
,,,00.088000000000,  -0.01280,
,,,00.089000000000,  -0.01280,
,,,00.090000000000,  -0.01200,
,,,00.091000000000,  -0.01200,
,,,00.092000000000,  -0.01200,
,,,00.093000000000,  -0.01200,
,,,00.094000000000,  -0.01280,
,,,00.095000000000,  -0.01200,
,,,00.096000000000,  -0.01360,
,,,00.097000000000,  -0.01280,
,,,00.098000000000,  -0.01280,
,,,00.099000000000,  -0.01280,
,,,00.100000000000,  -0.01360,
,,,00.101000000000,  -0.01440,
,,,00.102000000000,  -0.01360,
,,,00.103000000000,  -0.01360,
,,,00.104000000000,  -0.01440,
,,,00.105000000000,  -0.01360,
,,,00.106000000000,  -0.01360,
,,,00.107000000000,  -0.01440,
,,,00.108000000000,  -0.01440,
,,,00.109000000000,  -0.01520,
,,,00.110000000000,  -0.01440,
,,,00.111000000000,  -0.01600,
,,,00.112000000000,  -0.01520,
,,,00.113000000000,  -0.01600,
,,,00.114000000000,  -0.01600,
,,,00.115000000000,  -0.01600,
,,,00.116000000000,  -0.01680,
,,,00.117000000000,  -0.01760,
,,,00.118000000000,  -0.01760,
,,,00.119000000000,  -0.01760,
,,,00.120000000000,  -0.01760,
,,,00.121000000000,  -0.01840,
,,,00.122000000000,  -0.01840,
,,,00.123000000000,  -0.01840,
,,,00.124000000000,  -0.01920,
,,,00.125000000000,  -0.01920,
,,,00.126000000000,  -0.02000,
,,,00.127000000000,  -0.02080,
,,,00.128000000000,  -0.02080,
,,,00.129000000000,  -0.02160,
,,,00.130000000000,  -0.02240,
,,,00.131000000000,  -0.02320,
,,,00.132000000000,  -0.02400,
,,,00.133000000000,  -0.02400,
,,,00.134000000000,  -0.02480,
,,,00.135000000000,  -0.02640,
,,,00.136000000000,  -0.02640,
,,,00.137000000000,  -0.02720,
,,,00.138000000000,  -0.02800,
,,,00.139000000000,  -0.02800,
,,,00.140000000000,  -0.02960,
,,,00.141000000000,  -0.02960,
,,,00.142000000000,  -0.03040,
,,,00.143000000000,  -0.03040,
,,,00.144000000000,  -0.03120,
,,,00.145000000000,  -0.03200,
,,,00.146000000000,  -0.03280,
,,,00.147000000000,  -0.03360,
,,,00.148000000000,  -0.03440,
,,,00.149000000000,  -0.03520,
,,,00.150000000000,  -0.03680,
,,,00.151000000000,  -0.03680,
