Record Length,2.500000e+03,,  -0.200000000000,   0.90400,
Sample Interval,1.000000e-03,,  -0.199000000000,   0.90400,
Trigger Point,2.000000000000e+02,,  -0.198000000000,   0.90400,
,,,  -0.197000000000,   0.90400,
,,,  -0.196000000000,   0.90400,
,,,  -0.195000000000,   0.90400,
Source,CH1,,  -0.194000000000,   0.90400,
Vertical Units,V,,  -0.193000000000,   0.90400,
Vertical Scale,2.000000e-01,,  -0.192000000000,   0.89600,
Vertical Offset,-7.600000e-01,,  -0.191000000000,   0.88800,
Horizontal Units,s,,  -0.190000000000,   0.89600,
Horizontal Scale,2.500000e-01,,  -0.189000000000,   0.90400,
Pt Fmt,Y,,  -0.188000000000,   0.90400,
Yzero,0.000000e+00,,  -0.187000000000,   0.90400,
Probe Atten,1.000000e+00,,  -0.186000000000,   0.90400,
Model Number,TDS2012C,,  -0.185000000000,   0.90400,
Serial Number,C018359,,  -0.184000000000,   0.90400,
Firmware Version,FV:v24.17,,  -0.183000000000,   0.90400,
,,,-00.182000000000,   0.90400,
,,,-00.181000000000,   0.91200,
,,,-00.180000000000,   0.90400,
,,,-00.179000000000,   0.91200,
,,,-00.178000000000,   0.91200,
,,,-00.177000000000,   0.91200,
,,,-00.176000000000,   0.90400,
,,,-00.175000000000,   0.90400,
,,,-00.174000000000,   0.91200,
,,,-00.173000000000,   0.91200,
,,,-00.172000000000,   0.91200,
,,,-00.171000000000,   0.90400,
,,,-00.170000000000,   0.90400,
,,,-00.169000000000,   0.91200,
,,,-00.168000000000,   0.90400,
,,,-00.167000000000,   0.90400,
,,,-00.166000000000,   0.90400,
,,,-00.165000000000,   0.91200,
,,,-00.164000000000,   0.91200,
,,,-00.163000000000,   0.91200,
,,,-00.162000000000,   0.91200,
,,,-00.161000000000,   0.90400,
,,,-00.160000000000,   0.91200,
,,,-00.159000000000,   0.91200,
,,,-00.158000000000,   0.92000,
,,,-00.157000000000,   0.92000,
,,,-00.156000000000,   0.91200,
,,,-00.155000000000,   0.91200,
,,,-00.154000000000,   0.91200,
,,,-00.153000000000,   0.91200,
,,,-00.152000000000,   0.91200,
,,,-00.151000000000,   0.91200,
,,,-00.150000000000,   0.91200,
,,,-00.149000000000,   0.91200,
,,,-00.148000000000,   0.91200,
,,,-00.147000000000,   0.92000,
,,,-00.146000000000,   0.91200,
,,,-00.145000000000,   0.91200,
,,,-00.144000000000,   0.91200,
,,,-00.143000000000,   0.91200,
,,,-00.142000000000,   0.92000,
,,,-00.141000000000,   0.91200,
,,,-00.140000000000,   0.91200,
,,,-00.139000000000,   0.91200,
,,,-00.138000000000,   0.91200,
,,,-00.137000000000,   0.91200,
,,,-00.136000000000,   0.91200,
,,,-00.135000000000,   0.91200,
,,,-00.134000000000,   0.91200,
,,,-00.133000000000,   0.92000,
,,,-00.132000000000,   0.91200,
,,,-00.131000000000,   0.92000,
,,,-00.130000000000,   0.92000,
,,,-00.129000000000,   0.91200,
,,,-00.128000000000,   0.92000,
,,,-00.127000000000,   0.92000,
,,,-00.126000000000,   0.91200,
,,,-00.125000000000,   0.91200,
,,,-00.124000000000,   0.92000,
,,,-00.123000000000,   0.91200,
,,,-00.122000000000,   0.92000,
,,,-00.121000000000,   0.92000,
,,,-00.120000000000,   0.91200,
,,,-00.119000000000,   0.92000,
,,,-00.118000000000,   0.91200,
,,,-00.117000000000,   0.92000,
,,,-00.116000000000,   0.92000,
,,,-00.115000000000,   0.92000,
,,,-00.114000000000,   0.92000,
,,,-00.113000000000,   0.91200,
,,,-00.112000000000,   0.92000,
,,,-00.111000000000,   0.91200,
,,,-00.110000000000,   0.92000,
,,,-00.109000000000,   0.91200,
,,,-00.108000000000,   0.92000,
,,,-00.107000000000,   0.92000,
,,,-00.106000000000,   0.92000,
,,,-00.105000000000,   0.92000,
,,,-00.104000000000,   0.91200,
,,,-00.103000000000,   0.91200,
,,,-00.102000000000,   0.91200,
,,,-00.101000000000,   0.92000,
,,,-00.100000000000,   0.92000,
,,,-00.099000000000,   0.92000,
,,,-00.098000000000,   0.92000,
